NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
METABOLISM OF STEROIDS%REACTOME%R-HSA-8957322.4	METABOLISM OF STEROIDS%REACTOME%R-HSA-8957322.4		103	0.2888454	0.94854295	0.5883905	0.74817806	1.0	2191	tags=17%, list=16%, signal=20%	
TRNA PROCESSING%REACTOME%R-HSA-72306.8	TRNA PROCESSING%REACTOME%R-HSA-72306.8		98	0.2928707	0.9484589	0.560686	0.74808955	1.0	3846	tags=35%, list=29%, signal=48%	
REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048841	REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048841		15	0.40925986	0.94839895	0.5376	0.7479503	1.0	415	tags=13%, list=3%, signal=14%	
HCMV EARLY EVENTS%REACTOME%R-HSA-9609690.2	HCMV EARLY EVENTS%REACTOME%R-HSA-9609690.2		50	0.3198927	0.9482931	0.5621469	0.74793124	1.0	2933	tags=36%, list=22%, signal=46%	
PRIMARY OVARIAN INSUFFICIENCY%WIKIPATHWAYS_20240210%WP5316%HOMO SAPIENS	PRIMARY OVARIAN INSUFFICIENCY%WIKIPATHWAYS_20240210%WP5316%HOMO SAPIENS		85	0.2947222	0.9481947	0.5744966	0.7478865	1.0	2163	tags=19%, list=16%, signal=22%	
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047		111	0.2861638	0.94792867	0.5793651	0.74821925	1.0	2553	tags=25%, list=19%, signal=31%	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356		57	0.31475964	0.9472912	0.54571843	0.74938536	1.0	2938	tags=28%, list=22%, signal=36%	
REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043	REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043		19	0.39216912	0.94708437	0.556962	0.7495864	1.0	2605	tags=37%, list=19%, signal=46%	
SELECTIVE AUTOPHAGY%REACTOME DATABASE ID RELEASE 65%9663891	SELECTIVE AUTOPHAGY%REACTOME DATABASE ID RELEASE 65%9663891		53	0.3144862	0.9469795	0.5445402	0.7495607	1.0	3230	tags=34%, list=24%, signal=45%	
NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20240210%WP4753%HOMO SAPIENS	NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20240210%WP4753%HOMO SAPIENS		32	0.34532273	0.9468288	0.539823	0.7496243	1.0	2568	tags=22%, list=19%, signal=27%	
ADHD AND AUTISM ASD LINKED METABOLIC PATHWAYS AND SNP%WIKIPATHWAYS_20240210%WP5420%HOMO SAPIENS	ADHD AND AUTISM ASD LINKED METABOLIC PATHWAYS AND SNP%WIKIPATHWAYS_20240210%WP5420%HOMO SAPIENS		148	0.27796927	0.94672006	0.59057075	0.7496047	1.0	2296	tags=22%, list=17%, signal=27%	
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314		26	0.36493835	0.9465719	0.521327	0.7496702	1.0	2111	tags=35%, list=16%, signal=41%	
NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045620	NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045620		28	0.35928154	0.9465006	0.550077	0.74955696	1.0	1116	tags=18%, list=8%, signal=19%	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042		18	0.39223728	0.9462811	0.5316456	0.74978524	1.0	1357	tags=28%, list=10%, signal=31%	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002824	POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002824		71	0.30544537	0.9462247	0.5764075	0.7496314	1.0	2108	tags=24%, list=16%, signal=28%	
TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%R-HSA-168176.3	TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%R-HSA-168176.3		93	0.2918333	0.9457627	0.57583547	0.7503995	1.0	3213	tags=35%, list=24%, signal=46%	
MITOCHONDRIAL COMPLEX IV ASSEMBLY%WIKIPATHWAYS_20240210%WP4922%HOMO SAPIENS	MITOCHONDRIAL COMPLEX IV ASSEMBLY%WIKIPATHWAYS_20240210%WP4922%HOMO SAPIENS		26	0.3639368	0.9454697	0.5489891	0.7507952	1.0	2966	tags=31%, list=22%, signal=39%	
TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME DATABASE ID RELEASE 65%168142	TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME DATABASE ID RELEASE 65%168142		93	0.2918333	0.9453246	0.577957	0.7508531	1.0	3213	tags=35%, list=24%, signal=46%	
PID_INTEGRIN_A4B1_PATHWAY%MSIGDB_C2%PID_INTEGRIN_A4B1_PATHWAY	PID_INTEGRIN_A4B1_PATHWAY%MSIGDB_C2%PID_INTEGRIN_A4B1_PATHWAY		20	0.38537267	0.9452535	0.5576923	0.7507415	1.0	3124	tags=50%, list=23%, signal=65%	
LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS	LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS		39	0.32953987	0.94524544	0.54919237	0.75048786	1.0	3001	tags=26%, list=22%, signal=33%	
DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:0006303	DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:0006303		41	0.33245286	0.9451125	0.55667144	0.7505272	1.0	4015	tags=39%, list=30%, signal=55%	
CELL DIVISION%GOBP%GO:0051301	CELL DIVISION%GOBP%GO:0051301		122	0.28160736	0.9448369	0.5766234	0.75086856	1.0	2773	tags=28%, list=21%, signal=35%	
POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001938	POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001938		50	0.3216266	0.944546	0.5527426	0.7512703	1.0	1810	tags=16%, list=13%, signal=18%	
CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM%GOBP%GO:0022412	CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM%GOBP%GO:0022412		108	0.28701937	0.94354403	0.5695538	0.75333774	1.0	2895	tags=26%, list=22%, signal=33%	
REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901873	REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901873		182	0.27023572	0.9434791	0.6201923	0.7532074	1.0	2724	tags=23%, list=20%, signal=29%	
POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871	POSITIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050871		45	0.3259443	0.94322884	0.5720524	0.7535265	1.0	1435	tags=22%, list=11%, signal=25%	
MATURATION OF NUCLEOPROTEIN%REACTOME DATABASE ID RELEASE 65%9694631	MATURATION OF NUCLEOPROTEIN%REACTOME DATABASE ID RELEASE 65%9694631		15	0.4004564	0.9429232	0.52202284	0.7539528	1.0	3020	tags=33%, list=22%, signal=43%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885		16	0.39745072	0.94288486	0.5408497	0.7537699	1.0	3735	tags=44%, list=28%, signal=60%	
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342		164	0.27386293	0.9426614	0.6122449	0.75401425	1.0	2134	tags=20%, list=16%, signal=23%	
PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051875	PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051875		15	0.40551832	0.9426051	0.5424	0.7538575	1.0	3168	tags=33%, list=24%, signal=44%	
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741		19	0.38577577	0.9424535	0.5555556	0.7539407	1.0	3752	tags=53%, list=28%, signal=73%	
PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107	PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107		38	0.33322522	0.942427	0.5652819	0.7537304	1.0	2269	tags=26%, list=17%, signal=32%	
AXON ENSHEATHMENT%GOBP%GO:0008366	AXON ENSHEATHMENT%GOBP%GO:0008366		46	0.31982452	0.94242066	0.5515239	0.7534735	1.0	1926	tags=24%, list=14%, signal=28%	
AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026	AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026		17	0.39875516	0.94218683	0.5569231	0.75374424	1.0	1810	tags=29%, list=13%, signal=34%	
AMYLOID FIBRIL FORMATION%GOBP%GO:1990000	AMYLOID FIBRIL FORMATION%GOBP%GO:1990000		21	0.3741879	0.94216335	0.5408805	0.7535262	1.0	428	tags=14%, list=3%, signal=15%	
ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028	ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028		24	0.36233795	0.9421245	0.5634675	0.75334334	1.0	784	tags=17%, list=6%, signal=18%	
REGULATION OF CDH11 EXPRESSION AND FUNCTION%REACTOME DATABASE ID RELEASE 65%9759475	REGULATION OF CDH11 EXPRESSION AND FUNCTION%REACTOME DATABASE ID RELEASE 65%9759475		20	0.38039684	0.94151026	0.5586924	0.7544541	1.0	1237	tags=20%, list=9%, signal=22%	
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%975871	MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 65%975871		93	0.2918333	0.9411097	0.570068	0.75512123	1.0	3213	tags=35%, list=24%, signal=46%	
CELL JUNCTION MAINTENANCE%GOBP%GO:0034331	CELL JUNCTION MAINTENANCE%GOBP%GO:0034331		18	0.39193437	0.9400417	0.52681386	0.7572474	1.0	4501	tags=44%, list=33%, signal=67%	
REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000278	REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000278		93	0.29225868	0.9392525	0.58064514	0.75876856	1.0	2617	tags=26%, list=19%, signal=32%	
TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2	TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2		20	0.38691616	0.93920684	0.5477308	0.758598	1.0	1607	tags=25%, list=12%, signal=28%	
UBIQUITIN PROTEASOME PATHWAY%PANTHER PATHWAY%P00060	UBIQUITIN PROTEASOME PATHWAY%PANTHER PATHWAY%P00060		26	0.35740462	0.93872917	0.56	0.7593964	1.0	2302	tags=35%, list=17%, signal=42%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		39	0.330004	0.9383296	0.56911767	0.76005733	1.0	2132	tags=28%, list=16%, signal=33%	
CILIARY LANDSCAPE%WIKIPATHWAYS_20240210%WP4352%HOMO SAPIENS	CILIARY LANDSCAPE%WIKIPATHWAYS_20240210%WP4352%HOMO SAPIENS		148	0.27321622	0.9378182	0.6086956	0.7609239	1.0	3107	tags=27%, list=23%, signal=35%	
ENSHEATHMENT OF NEURONS%GOBP%GO:0007272	ENSHEATHMENT OF NEURONS%GOBP%GO:0007272		46	0.31982452	0.9377301	0.55219364	0.76084065	1.0	1926	tags=24%, list=14%, signal=28%	
ENDOTHELIAL CELL DEVELOPMENT%GOBP%GO:0001885	ENDOTHELIAL CELL DEVELOPMENT%GOBP%GO:0001885		27	0.35571375	0.9377272	0.5560538	0.7605719	1.0	784	tags=15%, list=6%, signal=16%	
GLYCOGEN METABOLISM%REACTOME DATABASE ID RELEASE 65%8982491	GLYCOGEN METABOLISM%REACTOME DATABASE ID RELEASE 65%8982491		21	0.37433556	0.9376344	0.55572754	0.76050496	1.0	3650	tags=38%, list=27%, signal=52%	
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	CENTRIOLE ASSEMBLY%GOBP%GO:0098534		27	0.35486513	0.936856	0.5638629	0.76198256	1.0	3910	tags=37%, list=29%, signal=52%	
ABERRANT REGULATION OF MITOTIC EXIT IN CANCER DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 65%9687136	ABERRANT REGULATION OF MITOTIC EXIT IN CANCER DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 65%9687136		20	0.37472436	0.93677807	0.5612708	0.76187086	1.0	3468	tags=35%, list=26%, signal=47%	
BRAIN DERIVED NEUROTROPHIC FACTOR BDNF SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2380%HOMO SAPIENS	BRAIN DERIVED NEUROTROPHIC FACTOR BDNF SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2380%HOMO SAPIENS		93	0.28991354	0.93565226	0.59866667	0.7641661	1.0	2262	tags=25%, list=17%, signal=30%	
REGULATION OF T CELL APOPTOTIC PROCESS%GOBP%GO:0070232	REGULATION OF T CELL APOPTOTIC PROCESS%GOBP%GO:0070232		17	0.3948451	0.93523127	0.55791193	0.7648223	1.0	3302	tags=47%, list=25%, signal=62%	
PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008	PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048008		16	0.40404424	0.9349823	0.54294974	0.76510775	1.0	2068	tags=38%, list=15%, signal=44%	
POST-TRANSLATIONAL MODIFICATION: SYNTHESIS OF GPI-ANCHORED PROTEINS%REACTOME DATABASE ID RELEASE 65%163125	POST-TRANSLATIONAL MODIFICATION: SYNTHESIS OF GPI-ANCHORED PROTEINS%REACTOME DATABASE ID RELEASE 65%163125		47	0.32284412	0.9347065	0.5724534	0.76543903	1.0	1069	tags=11%, list=8%, signal=12%	
CELLULAR RESPONSE TO INTERLEUKIN-6%GOBP%GO:0071354	CELLULAR RESPONSE TO INTERLEUKIN-6%GOBP%GO:0071354		17	0.4008433	0.93457013	0.5502392	0.7654907	1.0	3752	tags=59%, list=28%, signal=81%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:0090150	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:0090150		177	0.2691087	0.93435955	0.6360424	0.76571643	1.0	1631	tags=16%, list=12%, signal=18%	
NEGATIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000242	NEGATIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000242		18	0.3870908	0.9340081	0.57369256	0.76626694	1.0	5531	tags=56%, list=41%, signal=94%	
REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900076	REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:1900076		39	0.33463758	0.93400294	0.55899704	0.7660032	1.0	2023	tags=21%, list=15%, signal=24%	
POSITIVE REGULATION OF LYASE ACTIVITY%GOBP%GO:0051349	POSITIVE REGULATION OF LYASE ACTIVITY%GOBP%GO:0051349		15	0.4044142	0.93369985	0.5536	0.7664406	1.0	599	tags=13%, list=4%, signal=14%	
7Q11 23 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP4932%HOMO SAPIENS	7Q11 23 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP4932%HOMO SAPIENS		64	0.3051647	0.9336638	0.5902778	0.76625526	1.0	3866	tags=41%, list=29%, signal=57%	
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180	REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180		93	0.28807345	0.9331259	0.5964912	0.76721495	1.0	2106	tags=23%, list=16%, signal=27%	
ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20240210%WP3915%HOMO SAPIENS	ANGIOPOIETIN LIKE PROTEIN 8 REGULATORY PATHWAY%WIKIPATHWAYS_20240210%WP3915%HOMO SAPIENS		86	0.29307038	0.9327133	0.58988017	0.76786137	1.0	1905	tags=20%, list=14%, signal=23%	
NEGATIVE REGULATION OF STRESS FIBER ASSEMBLY%GOBP%GO:0051497	NEGATIVE REGULATION OF STRESS FIBER ASSEMBLY%GOBP%GO:0051497		19	0.38589343	0.9326981	0.55226207	0.7676243	1.0	2096	tags=32%, list=16%, signal=37%	
EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0001837	EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0001837		52	0.3141417	0.9326526	0.59583336	0.7674404	1.0	2134	tags=23%, list=16%, signal=27%	
RHOF GTPASE CYCLE%REACTOME%R-HSA-9035034.5	RHOF GTPASE CYCLE%REACTOME%R-HSA-9035034.5		36	0.33646232	0.93254244	0.56828195	0.7674065	1.0	1619	tags=17%, list=12%, signal=19%	
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189	ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189		66	0.3053666	0.93252426	0.5753425	0.76717716	1.0	4052	tags=36%, list=30%, signal=52%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		66	0.3023736	0.93219066	0.5753804	0.7676279	1.0	1313	tags=14%, list=10%, signal=15%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER%REACTOME%R-HSA-76071.4	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER%REACTOME%R-HSA-76071.4		28	0.35115185	0.9321833	0.547546	0.76737154	1.0	4727	tags=43%, list=35%, signal=66%	
STING PATHWAY IN KAWASAKI LIKE DISEASE AND COVID 19%WIKIPATHWAYS_20240210%WP4961%HOMO SAPIENS	STING PATHWAY IN KAWASAKI LIKE DISEASE AND COVID 19%WIKIPATHWAYS_20240210%WP4961%HOMO SAPIENS		16	0.4021626	0.9320421	0.5652174	0.7674181	1.0	3257	tags=44%, list=24%, signal=58%	
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706	REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706		110	0.27980056	0.9320412	0.60471207	0.76714486	1.0	3206	tags=35%, list=24%, signal=46%	
IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037	IONOTROPIC GLUTAMATE RECEPTOR PATHWAY%PANTHER PATHWAY%P00037		16	0.39940313	0.93198526	0.56589144	0.766983	1.0	734	tags=19%, list=5%, signal=20%	
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN		37	0.33500817	0.93133694	0.5785007	0.7681794	1.0	2354	tags=24%, list=17%, signal=29%	
PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612	PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612		65	0.30152133	0.93057424	0.60948396	0.76962924	1.0	1752	tags=20%, list=13%, signal=23%	
INORGANIC ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0099587	INORGANIC ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0099587		43	0.3240848	0.9304346	0.56478876	0.76965183	1.0	1655	tags=16%, list=12%, signal=19%	
REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0098901	REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0098901		18	0.3859955	0.9303847	0.5419355	0.7694877	1.0	3301	tags=28%, list=25%, signal=37%	
GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20240210%WP500%HOMO SAPIENS	GLYCOGEN SYNTHESIS AND DEGRADATION%WIKIPATHWAYS_20240210%WP500%HOMO SAPIENS		25	0.3640801	0.9301112	0.5613497	0.7697907	1.0	3020	tags=32%, list=22%, signal=41%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900182	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900182		66	0.30233756	0.93004864	0.59217876	0.769656	1.0	2106	tags=26%, list=16%, signal=30%	
ACUTE VIRAL MYOCARDITIS%WIKIPATHWAYS_20240210%WP4298%HOMO SAPIENS	ACUTE VIRAL MYOCARDITIS%WIKIPATHWAYS_20240210%WP4298%HOMO SAPIENS		56	0.3082358	0.92966557	0.6002845	0.77024925	1.0	2042	tags=21%, list=15%, signal=25%	
AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022	AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022		69	0.29856208	0.9295155	0.5785908	0.7703081	1.0	2637	tags=26%, list=20%, signal=32%	
NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902750	NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902750		53	0.31527984	0.9292433	0.5843794	0.77064824	1.0	1047	tags=13%, list=8%, signal=14%	
ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS	ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS		16	0.39022607	0.9291224	0.58132046	0.77063406	1.0	1514	tags=25%, list=11%, signal=28%	
ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821	ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821		29	0.35002378	0.92874074	0.56880736	0.7712311	1.0	1321	tags=24%, list=10%, signal=27%	
GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK	GLYPICAN 1 NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%GLYPICAN 1 NETWORK		21	0.3701208	0.9287206	0.5574534	0.7710016	1.0	428	tags=14%, list=3%, signal=15%	
POSITIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:1901800	POSITIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:1901800		81	0.29512078	0.92871714	0.6075778	0.77073455	1.0	2389	tags=23%, list=18%, signal=28%	
BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY		18	0.37746775	0.9286703	0.5559105	0.7705588	1.0	1585	tags=28%, list=12%, signal=31%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		34	0.3375126	0.92859757	0.5765766	0.7704485	1.0	220	tags=9%, list=2%, signal=9%	
ANGIOGENESIS%PANTHER PATHWAY%P00005	ANGIOGENESIS%PANTHER PATHWAY%P00005		127	0.27787873	0.9285659	0.63350123	0.77024394	1.0	2132	tags=22%, list=16%, signal=26%	
GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20240210%WP455%HOMO SAPIENS	GPCRS CLASS A RHODOPSIN LIKE%WIKIPATHWAYS_20240210%WP455%HOMO SAPIENS		75	0.29755944	0.9285631	0.59673023	0.7699736	1.0	3906	tags=41%, list=29%, signal=58%	
MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507	MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507		51	0.31559363	0.9281088	0.59280574	0.77071905	1.0	1994	tags=20%, list=15%, signal=23%	
NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185	NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185		22	0.36461255	0.9272411	0.5619195	0.77242917	1.0	797	tags=14%, list=6%, signal=14%	
MATURATION OF SPIKE PROTEIN%REACTOME DATABASE ID RELEASE 65%9694548	MATURATION OF SPIKE PROTEIN%REACTOME DATABASE ID RELEASE 65%9694548		36	0.33005658	0.9272387	0.55423474	0.77216244	1.0	3135	tags=28%, list=23%, signal=36%	
RESPONSE TO TUMOR CELL%GOBP%GO:0002347	RESPONSE TO TUMOR CELL%GOBP%GO:0002347		19	0.37900954	0.92720824	0.56621003	0.7719568	1.0	1708	tags=26%, list=13%, signal=30%	
PALLIUM DEVELOPMENT%GOBP%GO:0021543	PALLIUM DEVELOPMENT%GOBP%GO:0021543		45	0.3208232	0.9271563	0.6181047	0.7717792	1.0	1444	tags=13%, list=11%, signal=15%	
PID_ERBB1_INTERNALIZATION_PATHWAY%MSIGDB_C2%PID_ERBB1_INTERNALIZATION_PATHWAY	PID_ERBB1_INTERNALIZATION_PATHWAY%MSIGDB_C2%PID_ERBB1_INTERNALIZATION_PATHWAY		29	0.3495623	0.92711663	0.58928573	0.7715877	1.0	2773	tags=28%, list=21%, signal=35%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010596	NEGATIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010596		29	0.35096443	0.9268604	0.57984495	0.77189875	1.0	2584	tags=31%, list=19%, signal=38%	
SYNAPSE ASSEMBLY%GOBP%GO:0007416	SYNAPSE ASSEMBLY%GOBP%GO:0007416		32	0.34379962	0.9266674	0.5727554	0.77206117	1.0	3704	tags=44%, list=28%, signal=60%	
PROTEIN DEPHOSPHORYLATION%GOBP%GO:0006470	PROTEIN DEPHOSPHORYLATION%GOBP%GO:0006470		83	0.29162773	0.9264756	0.61187845	0.77218795	1.0	2793	tags=30%, list=21%, signal=38%	
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747	POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747		24	0.36335945	0.92643124	0.5579598	0.77201355	1.0	2766	tags=25%, list=21%, signal=31%	
